"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros","+/-","3PTM","FTM","FT-","PTS","OREB","DREB","AST","ST","BLK","TO","PF","TF","2DO","3D"
"*042oi*","Isaiah Cousins","(N/A)","G,Flx","658","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*049lf*","Jaleel Cousins","(N/A)","C,Flx","659","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*031mh*","Allen Crabbe","(N/A)","G,F,Flx","661","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03jvr*","Aaron Craft","(N/A)","G,Flx","662","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03ktw*","Chris Crawford","(N/A)","G,Flx","664","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03ku1*","Drew Crawford","(N/A)","G,Flx","665","FA","35","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04xjp*","Mitch Creek","(N/A)","G,Flx","667","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06mnx*","Kevin Cross","(N/A)","F,Flx","668","FA","25","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05xp3*","Derek Culver","(N/A)","C,Flx","674","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05ya0*","Jarron Cumberland","(N/A)","G,Flx","676","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03woc*","Will Cummings","(N/A)","G,Flx","677","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*02nfo*","Jared Cunningham","(N/A)","G,Flx","678","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*0392h*","Olek Czyz","(N/A)","F,Flx","680","FA","35","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*0393p*","Troy Daniels","(N/A)","G,Flx","684","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qyr*","Nate Darling","(N/A)","G,Flx","685","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*038i9*","Brandon Davies","(N/A)","F,Flx","686","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*042ns*","Deyonta Davis","(N/A)","F,Flx","688","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*059u3*","Jon Davis","(N/A)","G,Flx","691","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06hdx*","Kendric Davis","(N/A)","G,Flx","692","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04vxz*","Tyler Davis","(N/A)","C,Flx","695","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*059cj*","Aubrey Dawkins","(N/A)","G,Flx","697","FA","30","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03r89*","Branden Dawson","(N/A)","F,Flx","698","FA","32","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*0483k*","Shawn Dawson","(N/A)","F,Flx","699","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qys*","Javin DeLaurier","(N/A)","F,C,Flx","701","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05rk9*","Gabriel Deck","(N/A)","F,Flx","702","FA","30","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03ulp*","Bryce Dejean-Jones","NO","G,Flx","704","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03byi*","Sam Dekker","(N/A)","F,Flx","705","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06666*","Eric Demers","(N/A)","G,Flx","708","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06eo4*","Dexter Dennis","(N/A)","G,Flx","710","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04vy0*","Marcus Derrickson","(N/A)","F,Flx","711","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*0623b*","Michael Devoe","(N/A)","G,Flx","712","FA","25","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qvv*","Mamadi Diakite","(N/A)","F,Flx","713","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03llu*","Cheick Diallo","(N/A)","F,C,Flx","714","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qz6*","Lamine Diane","(N/A)","F,Flx","716","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06mo7*","Mohamed Diarra","(N/A)","F,Flx","717","FA","24","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*031m8*","Gorgui Dieng","(N/A)","C,Flx","719","FA","35","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06ptx*","Marcus Domask","(N/A)","F,Flx","724","FA","25","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04ex4*","Tyler Dorsey","(N/A)","G,Flx","725","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04ex7*","Damyean Dotson","(N/A)","G,Flx","726","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*051ov*","Sekou Doumbouya","(N/A)","F,Flx","728","FA","24","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04idm*","Milton Doyle","(N/A)","G,Flx","730","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03ku7*","Jarell Eddie","CHI","G,Flx","746","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04qss*","Vincent Edwards","(N/A)","F,Flx","753","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*042nd*","Henry Ellenson","(N/A)","F,Flx","758","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06pw5*","Boogie Ellis","(N/A)","G,Flx","759","FA","24","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06q8b*","Aaron Estrada","(N/A)","G,Flx","766","FA","24","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04xie*","Keenan Evans","DET","G,Flx","770","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*01uyt*","Derrick Favors","(N/A)","F,C,Flx","778","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qzg*","Malik Fitts","(N/A)","F,Flx","789","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qu7*","Trent Forrest","(N/A)","G,Flx","800","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*02nfk*","Evan Fournier","(N/A)","G,Flx","803","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*031mr*","Jamaal Franklin","DEN","G,F,Flx","806","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*059fu*","Robert Franks","(N/A)","F,Flx","807","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03ku2*","Tim Frazier","(N/A)","G,Flx","810","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06qf9*","Taylor Funk","(N/A)","F,Flx","818","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05uix*","Usman Garuba","(N/A)","F,Flx","832","FA","23","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*07234*","Keshon Gilbert","(N/A)","G,Flx","838","FA","22","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*065vf*","Grant Golden","(N/A)","F,Flx","843","FA","27","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04w4b*","Brandon Goodwin","(N/A)","G,Flx","846","FA","30","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*031mw*","Erick Green","UTA","G,Flx","859","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03927*","JaMychal Green","(N/A)","F,Flx","860","FA","35","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05quf*","Ashton Hagans","(N/A)","G,Flx","869","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*059qb*","Donta Hall","(N/A)","F,Flx","872","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qt7*","Rayshaun Hammonds","(N/A)","F,Flx","882","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*051q0*","Jaylen Hands","(N/A)","G,Flx","885","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03byg*","Montrezl Harrell","(N/A)","C,Flx","891","FA","31","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*02nfe*","John Henson","(N/A)","F,C,Flx","908","FA","34","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04qsx*","Kevin Hervey","(N/A)","F,Flx","914","FA","29","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04ylf*","Stephan Hicks","IND","G,Flx","917","FA","33","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05wmn*","Malcolm Hill","(N/A)","F,Flx","920","FA","30","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*0522u*","Jaylen Hoard","(N/A)","F,Flx","925","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*06cp1*","DMoi Hodge","(N/A)","G,Flx","926","FA","26","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05qzk*","Caleb Homesley","(N/A)","G,Flx","931","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*027pk*","Tyler Honeycutt","(N/A)","F,Flx","933","FA","35","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04849*","Danuel House","(N/A)","F,Flx","940","FA","32","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*05uun*","Matthew Hurt","(N/A)","F,Flx","952","FA","25","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*005lo*","Serge Ibaka","(N/A)","F,C,Flx","954","FA","36","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*03llx*","Josh Jackson","(N/A)","F,Flx","962","FA","28","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04ewg*","Justin Jackson","(N/A)","F,Flx","963","FA","30","","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
"*04qsk*","Justin Jackson","ORL","F,Flx","964","FA","28","@CHA Thu 8:00PM","0","0","0%","0%","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0"
